initialRelayScenario,sensorScenario,NmbrofSensors,Algorithm,smin,fmin,NmbrofFcal,RunTime
Uniformly Distributed,Clustered - Corner,192,Nelder-Mead Simplex,"(0.21,0.2)",11.7397929938028,67,3.9989
Uniformly Distributed,Clustered - Corner,192,Log Barrier,"(0.15,0.94)",119.803762701499,0,1.4144
Uniformly Distributed,Clustered - Corner,384,Monte Carlo,"(0.25,0.21)",21.7779181063838,100,5.9016
Uniformly Distributed,Clustered - Corner,384,l2,"(0.22,0.2)",21.4667825839431,178,299.1347
Uniformly Distributed,Clustered - Corner,384,Nelder-Mead Simplex,"(0.22,0.2)",21.4667829518217,68,4.791
Uniformly Distributed,Clustered - Corner,384,Log Barrier,"(0.15,0.94)",239.267663120972,0,2.8842
Uniformly Distributed,Clustered - Centre,3,Monte Carlo,"(0.7,0.72)",0.286825199932561,100,0.3443
Uniformly Distributed,Clustered - Centre,3,l2,"(0.72,0.63)",0.254881302564075,84,21.5893
Uniformly Distributed,Clustered - Centre,3,Nelder-Mead Simplex,"(0.72,0.63)",0.252199827087459,109,3.2253
Uniformly Distributed,Clustered - Centre,3,Log Barrier,"(0.15,0.94)",2.14438639053512,0,0.1141
Uniformly Distributed,Clustered - Centre,6,Monte Carlo,"(0.57,0.57)",0.559538226500233,100,0.5647
Uniformly Distributed,Clustered - Centre,6,l2,"(0.63,0.56)",0.534112792982132,85,30.0313
Uniformly Distributed,Clustered - Centre,6,Nelder-Mead Simplex,"(0.63,0.56)",0.534112803994548,80,2.2057
Uniformly Distributed,Clustered - Centre,6,Log Barrier,"(0.15,0.94)",3.18676433357914,0,0.1273
Uniformly Distributed,Clustered - Centre,12,Monte Carlo,"(0.35,0.52)",1.48353282141556,100,0.7544
Uniformly Distributed,Clustered - Centre,12,l2,"(0.46,0.54)",1.33899647143565,106,33.7616
Uniformly Distributed,Clustered - Centre,12,Nelder-Mead Simplex,"(0.46,0.54)",1.33899649809157,81,2.0934
Uniformly Distributed,Clustered - Centre,12,Log Barrier,"(0.15,0.94)",4.74710970918961,0,0.1311
Uniformly Distributed,Clustered - Centre,24,Monte Carlo,"(0.51,0.6)",2.18073325876736,100,0.9346
Uniformly Distributed,Clustered - Centre,24,l2,"(0.49,0.56)",2.11068104347528,168,53.7765
Uniformly Distributed,Clustered - Centre,24,Nelder-Mead Simplex,"(0.48,0.56)",2.10606945863198,90,1.3032
Uniformly Distributed,Clustered - Centre,24,Log Barrier,"(0.15,0.94)",9.01264206325831,0,0.3388
Uniformly Distributed,Clustered - Centre,48,Monte Carlo,"(0.51,0.47)",4.12493608535533,100,1.161
Uniformly Distributed,Clustered - Centre,48,l2,"(0.5,0.54)",3.90268751140254,171,70.2045
Uniformly Distributed,Clustered - Centre,48,Nelder-Mead Simplex,"(0.5,0.54)",3.90268762638406,79,2.5991
Uniformly Distributed,Clustered - Centre,48,Log Barrier,"(0.15,0.94)",18.8567503453538,0,0.475
Uniformly Distributed,Clustered - Centre,96,Monte Carlo,"(0.49,0.57)",7.42233481942136,100,1.6109
Uniformly Distributed,Clustered - Centre,96,l2,"(0.5,0.56)",7.38411005922173,276,152.2423
Uniformly Distributed,Clustered - Centre,96,Nelder-Mead Simplex,"(0.5,0.56)",7.38411035248081,79,3.4435
Uniformly Distributed,Clustered - Centre,96,Log Barrier,"(0.15,0.94)",35.0597043250986,0,0.8619
Uniformly Distributed,Clustered - Centre,192,Monte Carlo,"(0.46,0.51)",14.7238797041478,100,3.0373
Uniformly Distributed,Clustered - Centre,192,l2,"(0.51,0.53)",13.9998421909216,216,187.7973
Uniformly Distributed,Clustered - Centre,192,Nelder-Mead Simplex,"(0.51,0.53)",13.999842448098,78,3.4918
Uniformly Distributed,Clustered - Centre,192,Log Barrier,"(0.15,0.94)",74.3285090248296,0,0.9833
Uniformly Distributed,Clustered - Centre,384,Monte Carlo,"(0.59,0.54)",27.5776308598499,100,4.1268
Uniformly Distributed,Clustered - Centre,384,l2,"(0.52,0.52)",25.2967397780589,217,321.5477
Uniformly Distributed,Clustered - Centre,384,Nelder-Mead Simplex,"(0.52,0.52)",25.296739915614,77,4.7694
Uniformly Distributed,Clustered - Centre,384,Log Barrier,"(0.15,0.94)",146.442418830632,0,1.7198
Uniformly Distributed,Uniformly Distributed,3,Monte Carlo,"(0.26,0.71)",0.224845581023268,100,0.3477
Uniformly Distributed,Uniformly Distributed,3,l2,"(0.3,0.74)",0.203025561229929,84,22.0697
Uniformly Distributed,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.29,0.73)",0.200808517095281,101,2.1589
Uniformly Distributed,Uniformly Distributed,3,Log Barrier,"(0.48,0.21)",1.82168231338642,0,0.0678
Uniformly Distributed,Uniformly Distributed,6,Monte Carlo,"(0.41,0.51)",1.13856954577471,100,0.7458
Uniformly Distributed,Uniformly Distributed,6,l2,"(0.44,0.55)",1.09434941569408,108,30.0044
Uniformly Distributed,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.44,0.55)",1.09434942699213,77,1.0059
Uniformly Distributed,Uniformly Distributed,6,Log Barrier,"(0.48,0.21)",2.53829295220257,0,0.0926
Uniformly Distributed,Uniformly Distributed,12,Monte Carlo,"(0.3,0.51)",1.88313400241445,100,0.5778
Uniformly Distributed,Uniformly Distributed,12,l2,"(0.36,0.49)",1.79604174844739,168,49.265
Uniformly Distributed,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.37,0.5)",1.79458832695188,88,2.1186
Uniformly Distributed,Uniformly Distributed,12,Log Barrier,"(0.48,0.21)",3.27491567639406,0,0.1978
Uniformly Distributed,Uniformly Distributed,24,Monte Carlo,"(0.44,0.56)",3.5654491184219,100,1.0017
Uniformly Distributed,Uniformly Distributed,24,l2,"(0.43,0.51)",3.51969001205502,192,63.3709
Uniformly Distributed,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.43,0.51)",3.51969002092594,68,2.0715
Uniformly Distributed,Uniformly Distributed,24,Log Barrier,"(0.48,0.21)",6.35926959461416,0,0.2856
Uniformly Distributed,Uniformly Distributed,48,Monte Carlo,"(0.43,0.57)",8.9977818114248,100,1.4372
Uniformly Distributed,Uniformly Distributed,48,l2,"(0.48,0.53)",8.7792227058249,270,106.5835
Uniformly Distributed,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.48,0.53)",8.77922282990828,67,1.5057
Uniformly Distributed,Uniformly Distributed,48,Log Barrier,"(0.48,0.21)",14.2930610000647,0,0.5135
Uniformly Distributed,Uniformly Distributed,96,Monte Carlo,"(0.51,0.47)",19.2228018185393,100,1.3848
Uniformly Distributed,Uniformly Distributed,96,l2,"(0.5,0.49)",19.1405703298569,180,104.8699
Uniformly Distributed,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.5,0.49)",19.1405704024519,65,3.5535
Uniformly Distributed,Uniformly Distributed,96,Log Barrier,"(0.48,0.21)",27.2085080399646,0,0.4139
Uniformly Distributed,Uniformly Distributed,192,Monte Carlo,"(0.46,0.46)",35.8307889913831,100,2.2005
Uniformly Distributed,Uniformly Distributed,192,l2,"(0.47,0.5)",35.4723212255962,190,181.9115
Uniformly Distributed,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.47,0.5)",35.4700059758295,82,4.4921
Uniformly Distributed,Uniformly Distributed,192,Log Barrier,"(0.48,0.21)",52.707318465515,0,1.545
Uniformly Distributed,Uniformly Distributed,384,Monte Carlo,"(0.35,0.44)",77.6755489093864,100,4.0471
Uniformly Distributed,Uniformly Distributed,384,l2,"(0.49,0.5)",68.957273795497,210,338.5163
Uniformly Distributed,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.49,0.5)",68.9559671128773,70,4.9803
Uniformly Distributed,Uniformly Distributed,384,Log Barrier,"(0.48,0.21)",103.010811250297,0,2.3712
Uniformly Distributed,Clustered - Corner,3,Monte Carlo,"(0.23,0.12)",0.149691328120357,100,0.345
Uniformly Distributed,Clustered - Corner,3,l2,"(0.21,0.16)",0.145650938326951,84,22.924
Uniformly Distributed,Clustered - Corner,3,Nelder-Mead Simplex,"(0.22,0.15)",0.140739948338377,86,1.9025
Uniformly Distributed,Clustered - Corner,3,Log Barrier,"(0.48,0.21)",0.547587678337329,0,0.095
Uniformly Distributed,Clustered - Corner,6,Monte Carlo,"(0.12,0.31)",0.617412148425565,100,0.4609
Uniformly Distributed,Clustered - Corner,6,l2,"(0.17,0.28)",0.548165334864207,106,27.8317
Uniformly Distributed,Clustered - Corner,6,Nelder-Mead Simplex,"(0.17,0.28)",0.548165358196127,61,1.3065
Uniformly Distributed,Clustered - Corner,6,Log Barrier,"(0.48,0.21)",1.27169625213089,0,0.14
Uniformly Distributed,Clustered - Corner,12,Monte Carlo,"(0.1,0.24)",0.880488191831318,100,0.9171
Uniformly Distributed,Clustered - Corner,12,l2,"(0.17,0.28)",0.789405362501137,148,45.4154
Uniformly Distributed,Clustered - Corner,12,Nelder-Mead Simplex,"(0.17,0.28)",0.789405383846596,61,1.8336
Uniformly Distributed,Clustered - Corner,12,Log Barrier,"(0.48,0.21)",2.09126151475492,0,0.1416
Uniformly Distributed,Clustered - Corner,24,Monte Carlo,"(0.34,0.3)",2.30462748266257,100,0.8342
Uniformly Distributed,Clustered - Corner,24,l2,"(0.29,0.3)",2.25734485846625,170,53.2504
Uniformly Distributed,Clustered - Corner,24,Nelder-Mead Simplex,"(0.29,0.3)",2.25734488434364,61,1.7397
Uniformly Distributed,Clustered - Corner,24,Log Barrier,"(0.48,0.21)",3.50236477318522,0,0.2832
Uniformly Distributed,Clustered - Corner,48,Monte Carlo,"(0.28,0.28)",4.1791166557484,100,3.0575
Uniformly Distributed,Clustered - Corner,48,l2,"(0.28,0.28)",4.17815514368931,233,104.2217
Uniformly Distributed,Clustered - Corner,48,Nelder-Mead Simplex,"(0.28,0.28)",4.17815519696817,49,2.0665
Uniformly Distributed,Clustered - Corner,48,Log Barrier,"(0.48,0.21)",6.51576669720188,0,0.4407
Uniformly Distributed,Clustered - Corner,96,Monte Carlo,"(0.28,0.25)",9.63968502280815,100,1.6037
Uniformly Distributed,Clustered - Corner,96,l2,"(0.31,0.29)",9.43770442818915,275,160.9381
Uniformly Distributed,Clustered - Corner,96,Nelder-Mead Simplex,"(0.31,0.29)",9.43770451489659,56,1.4771
Uniformly Distributed,Clustered - Corner,96,Log Barrier,"(0.48,0.21)",12.9699439839023,0,0.8051
Uniformly Distributed,Clustered - Corner,192,Monte Carlo,"(0.33,0.28)",17.2836936159061,100,2.4935
Uniformly Distributed,Clustered - Corner,192,l2,"(0.31,0.28)",17.1547528908602,187,164.5903
Uniformly Distributed,Clustered - Corner,192,Nelder-Mead Simplex,"(0.31,0.28)",17.1547532495113,52,2.3273
Uniformly Distributed,Clustered - Corner,192,Log Barrier,"(0.48,0.21)",23.81879810113,0,0.6958
Uniformly Distributed,Clustered - Corner,384,Monte Carlo,"(0.24,0.32)",37.8766952375943,100,4.8653
Uniformly Distributed,Clustered - Corner,384,l2,"(0.32,0.27)",34.3856235696999,150,235.2759
Uniformly Distributed,Clustered - Corner,384,Nelder-Mead Simplex,"(0.32,0.27)",34.3856238410208,51,4.2485
Uniformly Distributed,Clustered - Corner,384,Log Barrier,"(0.48,0.21)",46.3709476114484,0,3.1438
Uniformly Distributed,Clustered - Centre,3,Monte Carlo,"(0.24,0.54)",0.10727017230484,100,0.3886
Uniformly Distributed,Clustered - Centre,3,l2,"(0.29,0.55)",0.0954036122763607,84,21.4491
Uniformly Distributed,Clustered - Centre,3,Nelder-Mead Simplex,"(0.29,0.55)",0.09464787774112,103,1.5482
Uniformly Distributed,Clustered - Centre,3,Log Barrier,"(0.48,0.21)",0.746649945466306,0,0.0838
Uniformly Distributed,Clustered - Centre,6,Monte Carlo,"(0.39,0.51)",0.284844797033654,100,1.1198
Uniformly Distributed,Clustered - Centre,6,l2,"(0.38,0.49)",0.278824037067165,105,27.5815
Uniformly Distributed,Clustered - Centre,6,Nelder-Mead Simplex,"(0.4,0.49)",0.272268899926081,89,1.719
Uniformly Distributed,Clustered - Centre,6,Log Barrier,"(0.48,0.21)",1.07920296712329,0,0.0866
Uniformly Distributed,Clustered - Centre,12,Monte Carlo,"(0.52,0.5)",1.67763515577341,100,0.8498
Uniformly Distributed,Clustered - Centre,12,l2,"(0.53,0.53)",1.66090251099525,85,25.7046
Uniformly Distributed,Clustered - Centre,12,Nelder-Mead Simplex,"(0.53,0.53)",1.66090252826769,64,1.8773
Uniformly Distributed,Clustered - Centre,12,Log Barrier,"(0.48,0.21)",3.10763623425241,0,0.1254
Uniformly Distributed,Clustered - Centre,24,Monte Carlo,"(0.58,0.54)",2.14095057105025,100,1.1449
Uniformly Distributed,Clustered - Centre,24,l2,"(0.56,0.5)",2.091729811891,106,37.2803
Uniformly Distributed,Clustered - Centre,24,Nelder-Mead Simplex,"(0.56,0.5)",2.09172982973806,62,1.2093
Uniformly Distributed,Clustered - Centre,24,Log Barrier,"(0.48,0.21)",4.36101220629963,0,0.1384
Uniformly Distributed,Clustered - Centre,48,Monte Carlo,"(0.55,0.48)",3.3978643188312,100,0.8979
Uniformly Distributed,Clustered - Centre,48,l2,"(0.55,0.49)",3.38835692496265,106,42.1668
Uniformly Distributed,Clustered - Centre,48,Nelder-Mead Simplex,"(0.55,0.49)",3.38835694302124,65,1.3176
Uniformly Distributed,Clustered - Centre,48,Log Barrier,"(0.48,0.21)",7.65894284900948,0,0.2084
Uniformly Distributed,Clustered - Centre,96,Monte Carlo,"(0.56,0.56)",6.7111265301225,100,1.6558
Uniformly Distributed,Clustered - Centre,96,l2,"(0.52,0.49)",6.09056866306279,128,74.408
Uniformly Distributed,Clustered - Centre,96,Nelder-Mead Simplex,"(0.52,0.49)",6.09056874822682,63,2.9052
Uniformly Distributed,Clustered - Centre,96,Log Barrier,"(0.48,0.21)",14.2282185744301,0,0.6572
Uniformly Distributed,Clustered - Centre,192,Monte Carlo,"(0.55,0.53)",11.9119876193369,100,3.2385
Uniformly Distributed,Clustered - Centre,192,l2,"(0.51,0.53)",11.6657920289572,158,150.6506
Uniformly Distributed,Clustered - Centre,192,Nelder-Mead Simplex,"(0.51,0.53)",11.6657922704404,65,2.4474
Uniformly Distributed,Clustered - Centre,192,Log Barrier,"(0.48,0.21)",31.6282129284426,0,0.5833
Uniformly Distributed,Clustered - Centre,384,Monte Carlo,"(0.51,0.5)",23.3527355073286,100,5.5319
Uniformly Distributed,Clustered - Centre,384,l2,"(0.52,0.5)",23.2743437895332,108,163.7292
Uniformly Distributed,Clustered - Centre,384,Nelder-Mead Simplex,"(0.52,0.5)",23.2743443535396,62,4.7684
Uniformly Distributed,Clustered - Centre,384,Log Barrier,"(0.48,0.21)",57.8648704400085,0,2.4783
Uniformly Distributed,Uniformly Distributed,3,Monte Carlo,"(0.4,0.54)",0.832902737245619,100,0.3459
Uniformly Distributed,Uniformly Distributed,3,l2,"(0.4,0.58)",0.818460364093575,84,20.1583
Uniformly Distributed,Uniformly Distributed,3,Nelder-Mead Simplex,"(0.39,0.58)",0.814307435190777,101,1.3425
Uniformly Distributed,Uniformly Distributed,3,Log Barrier,"(0.94,0.43)",2.52250337517212,0,0.0694
Uniformly Distributed,Uniformly Distributed,6,Monte Carlo,"(0.51,0.45)",1.46687704989814,100,0.5835
Uniformly Distributed,Uniformly Distributed,6,l2,"(0.46,0.47)",1.44324958605549,67,20.7162
Uniformly Distributed,Uniformly Distributed,6,Nelder-Mead Simplex,"(0.46,0.47)",1.44324959943903,55,1.3705
Uniformly Distributed,Uniformly Distributed,6,Log Barrier,"(0.94,0.43)",3.63805989239739,0,0.0972
Uniformly Distributed,Uniformly Distributed,12,Monte Carlo,"(0.47,0.48)",2.3796131447186,100,0.534
Uniformly Distributed,Uniformly Distributed,12,l2,"(0.48,0.48)",2.38062893087055,189,52.716
Uniformly Distributed,Uniformly Distributed,12,Nelder-Mead Simplex,"(0.48,0.48)",2.37830090246808,90,1.8786
Uniformly Distributed,Uniformly Distributed,12,Log Barrier,"(0.94,0.43)",5.76221117855796,0,0.1341
Uniformly Distributed,Uniformly Distributed,24,Monte Carlo,"(0.44,0.41)",4.23010465309039,100,0.6322
Uniformly Distributed,Uniformly Distributed,24,l2,"(0.44,0.46)",4.17705068627177,193,65.3176
Uniformly Distributed,Uniformly Distributed,24,Nelder-Mead Simplex,"(0.44,0.46)",4.17705072668541,56,1.0532
Uniformly Distributed,Uniformly Distributed,24,Log Barrier,"(0.94,0.43)",10.8613503641459,0,0.2979
Uniformly Distributed,Uniformly Distributed,48,Monte Carlo,"(0.44,0.48)",8.34882735987175,100,1.2341
Uniformly Distributed,Uniformly Distributed,48,l2,"(0.48,0.46)",8.2184953248644,233,90.9491
Uniformly Distributed,Uniformly Distributed,48,Nelder-Mead Simplex,"(0.48,0.46)",8.21849534808662,66,1.9697
Uniformly Distributed,Uniformly Distributed,48,Log Barrier,"(0.94,0.43)",19.0398369597705,0,0.3618
Uniformly Distributed,Uniformly Distributed,96,Monte Carlo,"(0.51,0.48)",15.1783736754346,100,1.7168
Uniformly Distributed,Uniformly Distributed,96,l2,"(0.43,0.44)",14.4328421087123,280,159.6146
Uniformly Distributed,Uniformly Distributed,96,Nelder-Mead Simplex,"(0.43,0.44)",14.4319312562848,80,1.9478
Uniformly Distributed,Uniformly Distributed,96,Log Barrier,"(0.94,0.43)",39.6907633699651,0,0.7044
Uniformly Distributed,Uniformly Distributed,192,Monte Carlo,"(0.49,0.49)",33.9164383582709,100,2.7923
Uniformly Distributed,Uniformly Distributed,192,l2,"(0.47,0.45)",33.5588024693679,207,188.3547
Uniformly Distributed,Uniformly Distributed,192,Nelder-Mead Simplex,"(0.47,0.45)",33.5588025517541,66,4.0802
Uniformly Distributed,Uniformly Distributed,192,Log Barrier,"(0.94,0.43)",76.1455314162427,0,0.9558
Uniformly Distributed,Uniformly Distributed,384,Monte Carlo,"(0.55,0.41)",71.0975306938243,100,5.1527
Uniformly Distributed,Uniformly Distributed,384,l2,"(0.47,0.47)",67.1297960902345,246,378.112
Uniformly Distributed,Uniformly Distributed,384,Nelder-Mead Simplex,"(0.47,0.47)",67.1297962410491,63,5.8131
Uniformly Distributed,Uniformly Distributed,384,Log Barrier,"(0.94,0.43)",151.875599236473,0,2.9413
Uniformly Distributed,Clustered - Corner,3,Monte Carlo,"(0.19,0.3)",0.262736969515737,100,0.3262
Uniformly Distributed,Clustered - Corner,3,l2,"(0.18,0.33)",0.261191420377715,84,22.5069
Uniformly Distributed,Clustered - Corner,3,Nelder-Mead Simplex,"(0.18,0.32)",0.254382809000829,89,1.0274
Uniformly Distributed,Clustered - Corner,3,Log Barrier,"(0.94,0.43)",2.84412082670152,0,0.0823
Uniformly Distributed,Clustered - Corner,6,Monte Carlo,"(0.3,0.43)",0.670683060062399,100,0.4248
Uniformly Distributed,Clustered - Corner,6,l2,"(0.31,0.4)",0.642787854415671,126,34.1922
Uniformly Distributed,Clustered - Corner,6,Nelder-Mead Simplex,"(0.3,0.4)",0.636964622756871,98,1.1525
Uniformly Distributed,Clustered - Corner,6,Log Barrier,"(0.94,0.43)",3.87087937081446,0,0.2012
Uniformly Distributed,Clustered - Corner,12,Monte Carlo,"(0.47,0.38)",1.40227577602421,100,0.621
Uniformly Distributed,Clustered - Corner,12,l2,"(0.46,0.36)",1.37267379195627,128,37.0374
Uniformly Distributed,Clustered - Corner,12,Nelder-Mead Simplex,"(0.46,0.36)",1.3726738040416,79,1.1157
Uniformly Distributed,Clustered - Corner,12,Log Barrier,"(0.94,0.43)",5.16852078770371,0,0.134
Uniformly Distributed,Clustered - Corner,24,Monte Carlo,"(0.42,0.42)",2.72071205381667,100,0.949
Uniformly Distributed,Clustered - Corner,24,l2,"(0.4,0.37)",2.61903323967536,150,49.1084
Uniformly Distributed,Clustered - Corner,24,Nelder-Mead Simplex,"(0.41,0.37)",2.61903329520035,68,7.3454
Uniformly Distributed,Clustered - Corner,24,Log Barrier,"(0.94,0.43)",10.4507703113917,0,0.2312
Uniformly Distributed,Clustered - Corner,48,Monte Carlo,"(0.4,0.4)",5.37945222526864,100,2.0491
Uniformly Distributed,Clustered - Corner,48,l2,"(0.4,0.34)",5.2496812386688,170,69.263
Uniformly Distributed,Clustered - Corner,48,Nelder-Mead Simplex,"(0.4,0.34)",5.24968125143378,70,2.7359
Uniformly Distributed,Clustered - Corner,48,Log Barrier,"(0.94,0.43)",20.3575966115898,0,0.7513
Uniformly Distributed,Clustered - Corner,96,Monte Carlo,"(0.39,0.23)",11.1689917158076,100,1.645
Uniformly Distributed,Clustered - Corner,96,l2,"(0.35,0.32)",10.2203774790109,234,201.6083
Uniformly Distributed,Clustered - Corner,96,Nelder-Mead Simplex,"(0.35,0.32)",10.2203775306638,68,1.7008
Uniformly Distributed,Clustered - Corner,96,Log Barrier,"(0.94,0.43)",46.0199309382317,0,1.0224
Uniformly Distributed,Clustered - Corner,192,Monte Carlo,"(0.37,0.35)",21.1169298704678,100,2.2058
Uniformly Distributed,Clustered - Corner,192,l2,"(0.35,0.32)",20.7392605441013,221,206.6379
Uniformly Distributed,Clustered - Corner,192,Nelder-Mead Simplex,"(0.35,0.32)",20.7392609703916,67,3.32
Uniformly Distributed,Clustered - Corner,192,Log Barrier,"(0.94,0.43)",90.1653887593586,0,0.8692
Uniformly Distributed,Clustered - Corner,384,Monte Carlo,"(0.3,0.26)",37.5475672814948,100,4.1877
Uniformly Distributed,Clustered - Corner,384,l2,"(0.32,0.29)",37.0362929811149,177,272.0911
Uniformly Distributed,Clustered - Corner,384,Nelder-Mead Simplex,"(0.32,0.29)",37.0362937198528,67,5.396
Uniformly Distributed,Clustered - Corner,384,Log Barrier,"(0.94,0.43)",189.14115917403,0,3.5006
Uniformly Distributed,Clustered - Centre,3,Monte Carlo,"(0.37,0.55)",0.248480841215633,100,0.5154
Uniformly Distributed,Clustered - Centre,3,l2,"(0.36,0.55)",0.252095117143964,84,21.2401
Uniformly Distributed,Clustered - Centre,3,Nelder-Mead Simplex,"(0.36,0.55)",0.246030129010473,95,1.1847
Uniformly Distributed,Clustered - Centre,3,Log Barrier,"(0.94,0.43)",1.79420123732799,0,0.0689
Uniformly Distributed,Clustered - Centre,6,Monte Carlo,"(0.42,0.5)",0.376354762402113,100,0.4175
Uniformly Distributed,Clustered - Centre,6,l2,"(0.42,0.52)",0.373476216277367,86,23.2027
Uniformly Distributed,Clustered - Centre,6,Nelder-Mead Simplex,"(0.42,0.52)",0.373476222837468,64,1.1024
Uniformly Distributed,Clustered - Centre,6,Log Barrier,"(0.94,0.43)",2.28280862861469,0,0.1002
Uniformly Distributed,Clustered - Centre,12,Monte Carlo,"(0.47,0.55)",0.695692288430674,100,0.4901
Uniformly Distributed,Clustered - Centre,12,l2,"(0.48,0.53)",0.687344588001609,86,22.6222
